wape,mae,rmse,rmsle,bias,smape,spearman,top6_hit,coverage80,interval_score,pinball10,pinball90,model,origin,n_test,n_train,cohort_units,pred_units
0.757940271353088,53.49795081967213,71.15068751541067,1.5042437490667535,-0.5122321791472313,1.0709578336191024,0.05996705829064691,0.5,0.5,233.19321732868795,6.849552793520917,16.469768939347876,cluster_pool,2025-03-20,12,72,847.0,413.1393442622951
0.6249046267861741,44.107851573990786,49.20303584329889,1.6218977512882242,0.2054104909608107,0.7665189991311787,0.7832167832167832,0.6666666666666666,0.6666666666666666,151.42797754693228,7.67737055164206,7.465427203051164,ensemble,2025-03-20,12,72,847.0,1020.9826858438066
0.7615723687005348,111.77194470046084,127.88116879946831,1.4225262275518638,-0.7615723687005348,1.0937088236387984,0.032615848494018204,0.3333333333333333,0.4117647058823529,408.44331089820344,13.898571845010313,26.945759244810038,heuristic,2025-05-26,17,79,2495.0,594.8769400921658
1.3460611977687083,197.5542757901722,309.13320264155305,1.9963464267707585,0.9588519326693982,0.977089498205108,0.5752089838635184,0.5,0.7058823529411765,2596.2297325911654,11.65476454929032,247.96820870982617,naive_family,2025-05-26,17,79,2495.0,4887.335572010148
5.443787837330024,798.9559208316713,2040.2450134766514,1.7902284987997097,4.876907125551858,1.1719746234929718,0.2934704356639142,0.3333333333333333,0.8235294117647058,6446.749545956104,70.35914671606886,574.3158078795415,size_ratio,2025-05-26,17,79,2495.0,14662.883278251886
0.8159176390906351,119.74791232536086,139.4689579637259,1.372601998672551,-0.249596051421304,0.9426231731519595,-0.42401960784313725,0.16666666666666666,0.35294117647058826,759.713097860738,20.278191976901866,55.69311780917193,ridge,2025-05-26,17,79,2495.0,1872.2578517038467
0.6741715540438039,98.94458984348769,115.71910596023301,1.2495048782074647,-0.5574066989879491,0.8976580085727599,-0.3789087162222046,0.16666666666666666,0.47058823529411764,647.596316855612,11.679882181162895,53.07974950439831,lasso,2025-05-26,17,79,2495.0,1104.2702860250672
0.676505883967743,99.28718708820699,117.19571476322074,1.2870978146796377,-0.4489310051843155,0.8760326963516872,-0.27696078431372556,0.16666666666666666,0.4117647058823529,641.839706627841,11.835539561853595,52.34843110093051,elasticnet,2025-05-26,17,79,2495.0,1374.9171420651328
0.5381366134831767,78.97946180238387,93.27151527516538,0.9062354183614578,-0.3977554574488695,0.676655713311569,-0.046856624181633354,0.5,0.6470588235294118,383.8910692678098,11.719438456226028,26.66966847055496,poisson_glm,2025-05-26,17,79,2495.0,1502.6001336650709
0.5469354949089226,80.27082704692715,94.32820674073531,0.8982342946115428,-0.42872927179470083,0.6865839419015793,0.07891641967432986,0.6666666666666666,0.5882352941176471,455.45977435700684,14.170667493361837,31.375309942338852,negbin_glm,2025-05-26,17,79,2495.0,1425.3204668722215
